Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler	bwpId
13.2066	DL	1320	6	1	1	1	1	1	7574	28	0	49.0494	0	0	0
13.2071	DL	1320	7	0	1	1	1	1	7574	28	0	49.105	0	0	0
13.2076	DL	1320	7	1	1	1	1	1	7574	28	0	49.0865	0	0	0
13.2081	DL	1320	8	0	1	1	1	1	7574	28	0	49.0844	0	0	0
13.2086	DL	1320	8	1	1	1	1	1	7574	28	0	49.1743	0	0	0
13.2091	DL	1320	9	0	1	1	1	1	7574	28	0	49.1796	0	0	0
13.2095	UL	1320	9	0	12	1	1	1	2011	11	0	11.2428	0	0	0
13.2095	UL	1320	9	0	12	1	1	1	2011	11	0	11.2428	0	0	0
13.2096	DL	1320	9	1	1	1	1	1	7574	28	0	49.2615	0	0	0
13.2101	DL	1321	0	0	1	1	1	1	7574	28	0	49.2177	0	0	0
13.2106	DL	1321	0	1	1	1	1	1	7574	28	0	49.2131	0	0	0
13.2111	DL	1321	1	0	1	1	1	1	7574	28	0	49.1781	0	0	0
13.2116	DL	1321	1	1	1	1	1	1	7574	28	0	49.0494	0	0	0
13.2121	DL	1321	2	0	1	1	1	1	7574	28	0	49.1981	0	0	0
13.2125	UL	1321	2	0	12	1	1	1	2011	11	0	11.2408	0	0	0
13.2125	UL	1321	2	0	12	1	1	1	2011	11	0	11.2408	0	0	0
13.2126	DL	1321	2	1	1	1	1	1	7574	28	0	49.2173	0	0	0
13.2131	DL	1321	3	0	1	1	1	1	7574	28	0	49.1618	0	0	0
13.2136	DL	1321	3	1	1	1	1	1	7574	28	0	49.1754	0	0	0
13.2141	DL	1321	4	0	1	1	1	1	7574	28	0	49.1332	0	0	0
13.2146	DL	1321	4	1	1	1	1	1	7574	28	0	49.0684	0	0	0
13.2151	DL	1321	5	0	1	1	1	1	7574	28	0	49.1002	0	0	0
13.2156	DL	1321	5	1	1	1	1	1	7574	28	0	49.0735	0	0	0
13.216	UL	1321	5	1	12	1	1	1	2011	11	0	11.0405	0	0	0
13.216	UL	1321	5	1	12	1	1	1	2011	11	0	11.0405	0	0	0
13.2161	DL	1321	6	0	1	1	1	1	7574	28	0	48.9688	0	0	0
13.2166	DL	1321	6	1	1	1	1	1	7574	28	0	48.9233	0	0	0
13.2171	DL	1321	7	0	1	1	1	1	7574	28	0	48.9344	0	0	0
13.2176	DL	1321	7	1	1	1	1	1	7574	28	0	48.9392	0	0	0
13.2181	DL	1321	8	0	1	1	1	1	7574	28	0	48.8459	0	0	0
13.2186	DL	1321	8	1	1	1	1	1	7574	28	0	48.7702	0	0	0
13.219	UL	1321	8	1	12	1	1	1	2011	11	0	10.6757	0	0	0
13.219	UL	1321	8	1	12	1	1	1	2011	11	0	10.6757	0	0	0
13.2191	DL	1321	9	0	1	1	1	1	7574	28	0	48.682	0	0	0
13.2196	DL	1321	9	1	1	1	1	1	7574	28	0	48.69	0	0	0
13.2201	DL	1322	0	0	1	1	1	1	7574	28	0	48.7866	0	0	0
13.2206	DL	1322	0	1	1	1	1	1	7574	28	0	48.8795	0	0	0
13.2211	DL	1322	1	0	1	1	1	1	7574	28	0	48.8693	0	0	0
13.2216	DL	1322	1	1	1	1	1	1	7574	28	0	48.9216	0	0	0
13.2221	DL	1322	2	0	1	1	1	1	7574	28	0	48.9379	0	0	0
13.2225	UL	1322	2	0	12	1	1	1	1793	10	0	10.9762	0	0	0
13.2225	UL	1322	2	0	12	1	1	1	1793	10	0	10.9762	0	0	0
13.2226	DL	1322	2	1	1	1	1	1	7574	28	0	48.9504	0	0	0
13.2231	DL	1322	3	0	1	1	1	1	7574	28	0	48.9245	0	0	0
13.2236	DL	1322	3	1	1	1	1	1	7574	28	0	49.116	0	0	0
13.2241	DL	1322	4	0	1	1	1	1	7574	28	0	49.0168	0	0	0
13.2246	DL	1322	4	1	1	1	1	1	7574	28	0	48.9814	0	0	0
13.2251	DL	1322	5	0	1	1	1	1	7574	28	0	48.9674	0	0	0
13.2255	UL	1322	5	0	12	1	1	1	2011	11	0	10.9743	0	0	0
13.2255	UL	1322	5	0	12	1	1	1	2011	11	0	10.9743	0	0	0
13.2256	DL	1322	5	1	1	1	1	1	7574	28	0	48.9514	0	0	0
13.2261	DL	1322	6	0	1	1	1	1	7574	28	0	49.019	0	0	0
13.2266	DL	1322	6	1	1	1	1	1	7574	28	0	49.0295	0	0	0
13.2271	DL	1322	7	0	1	1	1	1	7574	28	0	49.0918	0	0	0
13.2276	DL	1322	7	1	1	1	1	1	7574	28	0	49.1688	0	0	0
13.2281	DL	1322	8	0	1	1	1	1	7574	28	0	49.1676	0	0	0
13.2285	UL	1322	8	0	12	1	1	1	2011	11	0	11.1113	0	0	0
13.2285	UL	1322	8	0	12	1	1	1	2011	11	0	11.1113	0	0	0
13.2286	DL	1322	8	1	1	1	1	1	7574	28	0	49.1233	0	0	0
13.2291	DL	1322	9	0	1	1	1	1	7574	28	0	49.1631	0	0	0
13.2296	DL	1322	9	1	1	1	1	1	7574	28	0	49.0722	0	0	0
13.2301	DL	1323	0	0	1	1	1	1	7574	28	0	49.1414	0	0	0
13.2306	DL	1323	0	1	1	1	1	1	7574	28	0	49.0706	0	0	0
13.2311	DL	1323	1	0	1	1	1	1	7574	28	0	49.0273	0	0	0
13.2316	DL	1323	1	1	1	1	1	1	7574	28	0	49.0488	0	0	0
13.232	UL	1323	1	1	12	1	1	1	2011	11	0	11.0828	0	0	0
13.232	UL	1323	1	1	12	1	1	1	2011	11	0	11.0828	0	0	0
13.2321	DL	1323	2	0	1	1	1	1	7574	28	0	49.052	0	0	0
13.2326	DL	1323	2	1	1	1	1	1	7574	28	0	48.9169	0	0	0
13.2331	DL	1323	3	0	1	1	1	1	7574	28	0	48.9105	0	0	0
13.2336	DL	1323	3	1	1	1	1	1	7574	28	0	49.0158	0	0	0
13.2341	DL	1323	4	0	1	1	1	1	7574	28	0	49.0419	0	0	0
13.2346	DL	1323	4	1	1	1	1	1	7574	28	0	49.0943	0	0	0
13.235	UL	1323	4	1	12	1	1	1	2011	11	0	11.067	0	0	0
13.235	UL	1323	4	1	12	1	1	1	2011	11	0	11.067	0	0	0
13.2351	DL	1323	5	0	1	1	1	1	7574	28	0	49.078	0	0	0
13.2356	DL	1323	5	1	1	1	1	1	7574	28	0	49.1342	0	0	0
13.2361	DL	1323	6	0	1	1	1	1	7574	28	0	49.218	0	0	0
13.2366	DL	1323	6	1	1	1	1	1	7574	28	0	49.1094	0	0	0
13.2371	DL	1323	7	0	1	1	1	1	7574	28	0	49.0498	0	0	0
13.2376	DL	1323	7	1	1	1	1	1	7574	28	0	48.9978	0	0	0
13.238	UL	1323	7	1	12	1	1	1	2011	11	0	11.029	0	0	0
13.238	UL	1323	7	1	12	1	1	1	2011	11	0	11.029	0	0	0
13.2381	DL	1323	8	0	1	1	1	1	7574	28	0	49.006	0	0	0
13.2386	DL	1323	8	1	1	1	1	1	7574	28	0	49.0579	0	0	0
13.2391	DL	1323	9	0	1	1	1	1	7574	28	0	48.9806	0	0	0
13.2396	DL	1323	9	1	1	1	1	1	7574	28	0	49.0116	0	0	0
13.2401	DL	1324	0	0	1	1	1	1	7574	28	0	49.0995	0	0	0
13.2406	DL	1324	0	1	1	1	1	1	7574	28	0	49.0484	0	0	0
13.2411	DL	1324	1	0	1	1	1	1	7574	28	0	49.0427	0	0	0
13.2415	UL	1324	1	0	12	1	1	1	2011	11	0	10.9187	0	0	0
13.2415	UL	1324	1	0	12	1	1	1	2011	11	0	10.9187	0	0	0
13.2416	DL	1324	1	1	1	1	1	1	7574	28	0	48.9476	0	0	0
13.2421	DL	1324	2	0	1	1	1	1	7574	28	0	48.8887	0	0	0
13.2426	DL	1324	2	1	1	1	1	1	7574	28	0	48.878	0	0	0
13.2431	DL	1324	3	0	1	1	1	1	7574	28	0	48.8213	0	0	0
13.2436	DL	1324	3	1	1	1	1	1	7574	28	0	48.7403	0	0	0
13.2441	DL	1324	4	0	1	1	1	1	7574	28	0	48.7256	0	0	0
13.2445	UL	1324	4	0	12	1	1	1	2011	11	0	10.7133	0	0	0
13.2445	UL	1324	4	0	12	1	1	1	2011	11	0	10.7133	0	0	0
13.2446	DL	1324	4	1	1	1	1	1	7574	28	0	48.6771	0	0	0
13.2451	DL	1324	5	0	1	1	1	1	7574	28	0	48.7391	0	0	0
13.2456	DL	1324	5	1	1	1	1	1	7574	28	0	48.9381	0	0	0
13.2461	DL	1324	6	0	1	1	1	1	7574	28	0	49.0729	0	0	0
13.2466	DL	1324	6	1	1	1	1	1	7574	28	0	49.0987	0	0	0
13.2471	DL	1324	7	0	1	1	1	1	7574	28	0	49.0136	0	0	0
13.2476	DL	1324	7	1	1	1	1	1	7574	28	0	48.984	0	0	0
13.2481	DL	1324	8	0	1	1	1	1	7574	28	0	49.0186	0	0	0
13.2485	UL	1324	8	0	12	1	1	1	1793	10	0	11.0563	0	0	0
13.2485	UL	1324	8	0	12	1	1	1	1793	10	0	11.0563	0	0	0
13.2486	DL	1324	8	1	1	1	1	1	7574	28	0	49.0436	0	0	0
13.2491	DL	1324	9	0	1	1	1	1	7574	28	0	49.0587	0	0	0
13.2496	DL	1324	9	1	1	1	1	1	7574	28	0	49.0875	0	0	0
13.2501	DL	1325	0	0	1	1	1	1	7574	28	0	49.1163	0	0	0
13.2506	DL	1325	0	1	1	1	1	1	7574	28	0	49.2087	0	0	0
13.2511	DL	1325	1	0	1	1	1	1	7574	28	0	49.1894	0	0	0
13.2516	DL	1325	1	1	1	1	1	1	7574	28	0	49.2855	0	0	0
13.252	UL	1325	1	1	12	1	1	1	2011	11	0	11.2737	0	0	0
13.252	UL	1325	1	1	12	1	1	1	2011	11	0	11.2737	0	0	0
13.2521	DL	1325	2	0	1	1	1	1	7574	28	0	49.2516	0	0	0
13.2526	DL	1325	2	1	1	1	1	1	7574	28	0	49.324	0	0	0
13.2531	DL	1325	3	0	1	1	1	1	7574	28	0	49.2985	0	0	0
13.2536	DL	1325	3	1	1	1	1	1	7574	28	0	49.3494	0	0	0
13.2541	DL	1325	4	0	1	1	1	1	7574	28	0	49.3886	0	0	0
13.2546	DL	1325	4	1	1	1	1	1	7574	28	0	49.4405	0	0	0
13.255	UL	1325	4	1	12	1	1	1	2011	11	0	11.5271	0	0	0
13.255	UL	1325	4	1	12	1	1	1	2011	11	0	11.5271	0	0	0
13.2551	DL	1325	5	0	1	1	1	1	7574	28	0	49.5202	0	0	0
13.2556	DL	1325	5	1	1	1	1	1	7574	28	0	49.5942	0	0	0
13.2561	DL	1325	6	0	1	1	1	1	7574	28	0	49.6804	0	0	0
13.2566	DL	1325	6	1	1	1	1	1	7574	28	0	49.6709	0	0	0
13.2571	DL	1325	7	0	1	1	1	1	7574	28	0	49.5917	0	0	0
13.2576	DL	1325	7	1	1	1	1	1	7574	28	0	49.5858	0	0	0
13.2581	DL	1325	8	0	1	1	1	1	7574	28	0	49.4913	0	0	0
13.2585	UL	1325	8	0	12	1	1	1	2011	11	0	11.529	0	0	0
13.2585	UL	1325	8	0	12	1	1	1	2011	11	0	11.529	0	0	0
13.2586	DL	1325	8	1	1	1	1	1	7574	28	0	49.5547	0	0	0
13.2591	DL	1325	9	0	1	1	1	1	7574	28	0	49.4854	0	0	0
13.2596	DL	1325	9	1	1	1	1	1	7574	28	0	49.4006	0	0	0
13.2601	DL	1326	0	0	1	1	1	1	7574	28	0	49.5079	0	0	0
13.2606	DL	1326	0	1	1	1	1	1	7574	28	0	49.539	0	0	0
13.2611	DL	1326	1	0	1	1	1	1	7574	28	0	49.4661	0	0	0
13.2615	UL	1326	1	0	12	1	1	1	2011	11	0	11.4302	0	0	0
13.2615	UL	1326	1	0	12	1	1	1	2011	11	0	11.4302	0	0	0
13.2616	DL	1326	1	1	1	1	1	1	7574	28	0	49.4634	0	0	0
13.2621	DL	1326	2	0	1	1	1	1	7574	28	0	49.4943	0	0	0
13.2626	DL	1326	2	1	1	1	1	1	7574	28	0	49.4982	0	0	0
13.2631	DL	1326	3	0	1	1	1	1	7574	28	0	49.4776	0	0	0
13.2636	DL	1326	3	1	1	1	1	1	7574	28	0	49.3637	0	0	0
13.2641	DL	1326	4	0	1	1	1	1	7574	28	0	49.3203	0	0	0
13.2646	DL	1326	4	1	1	1	1	1	7574	28	0	49.228	0	0	0
13.265	UL	1326	4	1	12	1	1	1	2011	11	0	11.3364	0	0	0
13.265	UL	1326	4	1	12	1	1	1	2011	11	0	11.3364	0	0	0
13.2651	DL	1326	5	0	1	1	1	1	7574	28	0	49.3382	0	0	0
13.2656	DL	1326	5	1	1	1	1	1	7574	28	0	49.3968	0	0	0
13.2661	DL	1326	6	0	1	1	1	1	7574	28	0	49.4112	0	0	0
13.2666	DL	1326	6	1	1	1	1	1	7574	28	0	49.4095	0	0	0
13.2671	DL	1326	7	0	1	1	1	1	7574	28	0	49.4651	0	0	0
13.2676	DL	1326	7	1	1	1	1	1	7574	28	0	49.4301	0	0	0
13.268	UL	1326	7	1	12	1	1	1	2011	11	0	11.4684	0	0	0
13.268	UL	1326	7	1	12	1	1	1	2011	11	0	11.4684	0	0	0
13.2681	DL	1326	8	0	1	1	1	1	7574	28	0	49.4175	0	0	0
13.2686	DL	1326	8	1	1	1	1	1	7574	28	0	49.5055	0	0	0
13.2691	DL	1326	9	0	1	1	1	1	7574	28	0	49.4329	0	0	0
13.2696	DL	1326	9	1	1	1	1	1	7574	28	0	49.488	0	0	0
13.2701	DL	1327	0	0	1	1	1	1	7574	28	0	49.4052	0	0	0
13.2706	DL	1327	0	1	1	1	1	1	7574	28	0	49.4903	0	0	0
13.271	UL	1327	0	1	12	1	1	1	2011	11	0	11.5113	0	0	0
13.271	UL	1327	0	1	12	1	1	1	2011	11	0	11.5113	0	0	0
13.2711	DL	1327	1	0	1	1	1	1	7574	28	0	49.5008	0	0	0
13.2716	DL	1327	1	1	1	1	1	1	7574	28	0	49.3398	0	0	0
13.2721	DL	1327	2	0	1	1	1	1	7574	28	0	49.3673	0	0	0
13.2726	DL	1327	2	1	1	1	1	1	7574	28	0	49.2868	0	0	0
13.2731	DL	1327	3	0	1	1	1	1	7574	28	0	49.4223	0	0	0
13.2736	DL	1327	3	1	1	1	1	1	7574	28	0	49.5396	0	0	0
13.2741	DL	1327	4	0	1	1	1	1	7574	28	0	49.4769	0	0	0
13.2745	UL	1327	4	0	12	1	1	1	2011	11	0	11.5435	0	0	0
13.2745	UL	1327	4	0	12	1	1	1	2011	11	0	11.5435	0	0	0
13.2746	DL	1327	4	1	1	1	1	1	7574	28	0	49.4966	0	0	0
13.2751	DL	1327	5	0	1	1	1	1	7574	28	0	49.435	0	0	0
13.2756	DL	1327	5	1	1	1	1	1	7574	28	0	49.4097	0	0	0
13.2761	DL	1327	6	0	1	1	1	1	7574	28	0	49.4066	0	0	0
13.2766	DL	1327	6	1	1	1	1	1	7574	28	0	49.3909	0	0	0
13.2771	DL	1327	7	0	1	1	1	1	7574	28	0	49.3276	0	0	0
13.2775	UL	1327	7	0	12	1	1	1	2011	11	0	11.4116	0	0	0
13.2775	UL	1327	7	0	12	1	1	1	2011	11	0	11.4116	0	0	0
13.2776	DL	1327	7	1	1	1	1	1	7574	28	0	49.4047	0	0	0
13.2781	DL	1327	8	0	1	1	1	1	7574	28	0	49.4274	0	0	0
13.2786	DL	1327	8	1	1	1	1	1	7574	28	0	49.4828	0	0	0
13.2791	DL	1327	9	0	1	1	1	1	7574	28	0	49.5378	0	0	0
13.2796	DL	1327	9	1	1	1	1	1	7574	28	0	49.5921	0	0	0
13.2801	DL	1328	0	0	1	1	1	1	7574	28	0	49.7177	0	0	0
13.2805	UL	1328	0	0	12	1	1	1	2011	11	0	11.7642	0	0	0
13.2805	UL	1328	0	0	12	1	1	1	2011	11	0	11.7642	0	0	0
13.2806	DL	1328	0	1	1	1	1	1	7574	28	0	49.797	0	0	0
13.2811	DL	1328	1	0	1	1	1	1	7574	28	0	49.873	0	0	0
13.2816	DL	1328	1	1	1	1	1	1	7574	28	0	49.8904	0	0	0
13.2821	DL	1328	2	0	1	1	1	1	7574	28	0	49.8387	0	0	0
13.2826	DL	1328	2	1	1	1	1	1	7574	28	0	49.9051	0	0	0
13.2831	DL	1328	3	0	1	1	1	1	7574	28	0	49.892	0	0	0
13.2836	DL	1328	3	1	1	1	1	1	7574	28	0	49.7883	0	0	0
13.284	UL	1328	3	1	12	1	1	1	2280	12	0	11.6775	0	0	0
13.284	UL	1328	3	1	12	1	1	1	2280	12	0	11.6775	0	0	0
13.2841	DL	1328	4	0	1	1	1	1	7574	28	0	49.695	0	0	0
13.2846	DL	1328	4	1	1	1	1	1	7574	28	0	49.7093	0	0	0
13.2851	DL	1328	5	0	1	1	1	1	7574	28	0	49.6464	0	0	0
13.2856	DL	1328	5	1	1	1	1	1	7574	28	0	49.627	0	0	0
13.2861	DL	1328	6	0	1	1	1	1	7574	28	0	49.7284	0	0	0
13.2866	DL	1328	6	1	1	1	1	1	7574	28	0	49.7396	0	0	0
13.287	UL	1328	6	1	12	1	1	1	2011	11	0	11.6633	0	0	0
13.287	UL	1328	6	1	12	1	1	1	2011	11	0	11.6633	0	0	0
13.2871	DL	1328	7	0	1	1	1	1	7574	28	0	49.6699	0	0	0
13.2876	DL	1328	7	1	1	1	1	1	7574	28	0	49.6544	0	0	0
13.2881	DL	1328	8	0	1	1	1	1	7574	28	0	49.6158	0	0	0
13.2886	DL	1328	8	1	1	1	1	1	7574	28	0	49.6361	0	0	0
13.2891	DL	1328	9	0	1	1	1	1	7574	28	0	49.6034	0	0	0
13.2896	DL	1328	9	1	1	1	1	1	7574	28	0	49.6363	0	0	0
13.2901	DL	1329	0	0	1	1	1	1	7574	28	0	49.6407	0	0	0
13.2905	UL	1329	0	0	12	1	1	1	2011	11	0	11.7941	0	0	0
13.2905	UL	1329	0	0	12	1	1	1	2011	11	0	11.7941	0	0	0
13.2906	DL	1329	0	1	1	1	1	1	7574	28	0	49.8207	0	0	0
13.2911	DL	1329	1	0	1	1	1	1	7574	28	0	49.7408	0	0	0
13.2916	DL	1329	1	1	1	1	1	1	7574	28	0	49.8751	0	0	0
13.2921	DL	1329	2	0	1	1	1	1	7574	28	0	49.9146	0	0	0
13.2926	DL	1329	2	1	1	1	1	1	7574	28	0	49.9452	0	0	0
13.2931	DL	1329	3	0	1	1	1	1	7574	28	0	49.9587	0	0	0
13.2935	UL	1329	3	0	12	1	1	1	2280	12	0	11.9496	0	0	0
13.2935	UL	1329	3	0	12	1	1	1	2280	12	0	11.9496	0	0	0
13.2936	DL	1329	3	1	1	1	1	1	7574	28	0	49.9654	0	0	0
13.2941	DL	1329	4	0	1	1	1	1	7574	28	0	50.0355	0	0	0
13.2946	DL	1329	4	1	1	1	1	1	7574	28	0	50.1079	0	0	0
13.2951	DL	1329	5	0	1	1	1	1	7574	28	0	50.0578	0	0	0
13.2956	DL	1329	5	1	1	1	1	1	7574	28	0	50.0752	0	0	0
13.2961	DL	1329	6	0	1	1	1	1	7574	28	0	49.9801	0	0	0
13.2965	UL	1329	6	0	12	1	1	1	2280	12	0	11.9506	0	0	0
13.2965	UL	1329	6	0	12	1	1	1	2280	12	0	11.9506	0	0	0
13.2966	DL	1329	6	1	1	1	1	1	7574	28	0	49.9368	0	0	0
13.2971	DL	1329	7	0	1	1	1	1	7574	28	0	49.9758	0	0	0
13.2976	DL	1329	7	1	1	1	1	1	7574	28	0	49.9136	0	0	0
13.2981	DL	1329	8	0	1	1	1	1	7574	28	0	49.8773	0	0	0
13.2986	DL	1329	8	1	1	1	1	1	7574	28	0	49.8014	0	0	0
13.2991	DL	1329	9	0	1	1	1	1	7574	28	0	49.8624	0	0	0
13.2996	DL	1329	9	1	1	1	1	1	7574	28	0	49.9097	0	0	0
13.3	UL	1329	9	1	12	1	1	1	2280	12	0	11.9416	0	0	0
13.3	UL	1329	9	1	12	1	1	1	2280	12	0	11.9416	0	0	0
13.3001	DL	1330	0	0	1	1	1	1	7574	28	0	49.9328	0	0	0
13.3006	DL	1330	0	1	1	1	1	1	7574	28	0	49.9436	0	0	0
13.3011	DL	1330	1	0	1	1	1	1	7574	28	0	49.9107	0	0	0
13.3016	DL	1330	1	1	1	1	1	1	7574	28	0	49.89	0	0	0
13.3021	DL	1330	2	0	1	1	1	1	7574	28	0	49.9987	0	0	0
13.3026	DL	1330	2	1	1	1	1	1	7574	28	0	49.9756	0	0	0
13.303	UL	1330	2	1	12	1	1	1	2280	12	0	11.946	0	0	0
13.303	UL	1330	2	1	12	1	1	1	2280	12	0	11.946	0	0	0
13.3031	DL	1330	3	0	1	1	1	1	7574	28	0	49.9417	0	0	0
13.3036	DL	1330	3	1	1	1	1	1	7574	28	0	49.7773	0	0	0
13.3041	DL	1330	4	0	1	1	1	1	7574	28	0	49.686	0	0	0
13.3046	DL	1330	4	1	1	1	1	1	7574	28	0	49.6944	0	0	0
13.3051	DL	1330	5	0	1	1	1	1	7574	28	0	49.7452	0	0	0
13.3056	DL	1330	5	1	1	1	1	1	7574	28	0	49.6442	0	0	0
13.3061	DL	1330	6	0	1	1	1	1	7574	28	0	49.6483	0	0	0
13.3065	UL	1330	6	0	12	1	1	1	2280	12	0	11.729	0	0	0
13.3065	UL	1330	6	0	12	1	1	1	2280	12	0	11.729	0	0	0
13.3066	DL	1330	6	1	1	1	1	1	7574	28	0	49.7524	0	0	0
13.3071	DL	1330	7	0	1	1	1	1	7574	28	0	49.7314	0	0	0
13.3076	DL	1330	7	1	1	1	1	1	7574	28	0	49.6808	0	0	0
13.3081	DL	1330	8	0	1	1	1	1	7574	28	0	49.788	0	0	0
13.3086	DL	1330	8	1	1	1	1	1	7574	28	0	49.7588	0	0	0
13.3091	DL	1330	9	0	1	1	1	1	7574	28	0	49.8067	0	0	0
13.3095	UL	1330	9	0	12	1	1	1	2280	12	0	11.7393	0	0	0
13.3095	UL	1330	9	0	12	1	1	1	2280	12	0	11.7393	0	0	0
13.3096	DL	1330	9	1	1	1	1	1	7574	28	0	49.7365	0	0	0
13.3101	DL	1331	0	0	1	1	1	1	7574	28	0	49.7219	0	0	0
13.3106	DL	1331	0	1	1	1	1	1	7574	28	0	49.6391	0	0	0
13.3111	DL	1331	1	0	1	1	1	1	7574	28	0	49.5885	0	0	0
13.3116	DL	1331	1	1	1	1	1	1	7574	28	0	49.5866	0	0	0
13.3121	DL	1331	2	0	1	1	1	1	7574	28	0	49.6305	0	0	0
13.3125	UL	1331	2	0	12	1	1	1	2280	12	0	11.5595	0	0	0
13.3125	UL	1331	2	0	12	1	1	1	2280	12	0	11.5595	0	0	0
13.3126	DL	1331	2	1	1	1	1	1	7574	28	0	49.5838	0	0	0
13.3131	DL	1331	3	0	1	1	1	1	7574	28	0	49.6305	0	0	0
13.3136	DL	1331	3	1	1	1	1	1	7574	28	0	49.5616	0	0	0
13.3141	DL	1331	4	0	1	1	1	1	7574	28	0	49.6367	0	0	0
13.3146	DL	1331	4	1	1	1	1	1	7574	28	0	49.6881	0	0	0
13.3151	DL	1331	5	0	1	1	1	1	7574	28	0	49.748	0	0	0
13.3156	DL	1331	5	1	1	1	1	1	7574	28	0	49.6683	0	0	0
13.316	UL	1331	5	1	12	1	1	1	2011	11	0	11.5928	0	0	0
13.316	UL	1331	5	1	12	1	1	1	2011	11	0	11.5928	0	0	0
13.3161	DL	1331	6	0	1	1	1	1	7574	28	0	49.5906	0	0	0
13.3166	DL	1331	6	1	1	1	1	1	7574	28	0	49.5366	0	0	0
13.3171	DL	1331	7	0	1	1	1	1	7574	28	0	49.5101	0	0	0
13.3176	DL	1331	7	1	1	1	1	1	7574	28	0	49.592	0	0	0
13.3181	DL	1331	8	0	1	1	1	1	7574	28	0	49.6526	0	0	0
13.3186	DL	1331	8	1	1	1	1	1	7574	28	0	49.5789	0	0	0
13.319	UL	1331	8	1	12	1	1	1	2011	11	0	11.4945	0	0	0
13.319	UL	1331	8	1	12	1	1	1	2011	11	0	11.4945	0	0	0
13.3191	DL	1331	9	0	1	1	1	1	7574	28	0	49.4743	0	0	0
13.3196	DL	1331	9	1	1	1	1	1	7574	28	0	49.4575	0	0	0
13.3201	DL	1332	0	0	1	1	1	1	7574	28	0	49.3169	0	0	0
13.3206	DL	1332	0	1	1	1	1	1	7574	28	0	49.2562	0	0	0
13.3211	DL	1332	1	0	1	1	1	1	7574	28	0	49.2832	0	0	0
13.3216	DL	1332	1	1	1	1	1	1	7574	28	0	49.1489	0	0	0
13.322	UL	1332	1	1	12	1	1	1	2011	11	0	11.2334	0	0	0
13.322	UL	1332	1	1	12	1	1	1	2011	11	0	11.2334	0	0	0
13.3221	DL	1332	2	0	1	1	1	1	7574	28	0	49.2782	0	0	0
13.3226	DL	1332	2	1	1	1	1	1	7574	28	0	49.2588	0	0	0
13.3231	DL	1332	3	0	1	1	1	1	7574	28	0	49.457	0	0	0
13.3236	DL	1332	3	1	1	1	1	1	7574	28	0	49.4085	0	0	0
13.3241	DL	1332	4	0	1	1	1	1	7574	28	0	49.4854	0	0	0
13.3246	DL	1332	4	1	1	1	1	1	7574	28	0	49.6169	0	0	0
13.3251	DL	1332	5	0	1	1	1	1	7574	28	0	49.7681	0	0	0
13.3255	UL	1332	5	0	12	1	1	1	2011	11	0	11.7972	0	0	0
13.3255	UL	1332	5	0	12	1	1	1	2011	11	0	11.7972	0	0	0
13.3256	DL	1332	5	1	1	1	1	1	7574	28	0	49.7507	0	0	0
13.3261	DL	1332	6	0	1	1	1	1	7574	28	0	49.7773	0	0	0
13.3266	DL	1332	6	1	1	1	1	1	7574	28	0	49.7123	0	0	0
13.3271	DL	1332	7	0	1	1	1	1	7574	28	0	49.7709	0	0	0
13.3276	DL	1332	7	1	1	1	1	1	7574	28	0	49.6567	0	0	0
13.3281	DL	1332	8	0	1	1	1	1	7574	28	0	49.6739	0	0	0
13.3285	UL	1332	8	0	12	1	1	1	2280	12	0	11.685	0	0	0
13.3285	UL	1332	8	0	12	1	1	1	2280	12	0	11.685	0	0	0
13.3286	DL	1332	8	1	1	1	1	1	7574	28	0	49.7158	0	0	0
13.3291	DL	1332	9	0	1	1	1	1	7574	28	0	49.6547	0	0	0
13.3296	DL	1332	9	1	1	1	1	1	7574	28	0	49.6545	0	0	0
13.3301	DL	1333	0	0	1	1	1	1	7574	28	0	49.6916	0	0	0
13.3306	DL	1333	0	1	1	1	1	1	7574	28	0	49.6875	0	0	0
13.3311	DL	1333	1	0	1	1	1	1	7574	28	0	49.6902	0	0	0
13.3316	DL	1333	1	1	1	1	1	1	7574	28	0	49.5914	0	0	0
13.332	UL	1333	1	1	12	1	1	1	2011	11	0	11.553	0	0	0
13.332	UL	1333	1	1	12	1	1	1	2011	11	0	11.553	0	0	0
13.3321	DL	1333	2	0	1	1	1	1	7574	28	0	49.6281	0	0	0
13.3326	DL	1333	2	1	1	1	1	1	7574	28	0	49.6342	0	0	0
13.3331	DL	1333	3	0	1	1	1	1	7574	28	0	49.5932	0	0	0
13.3336	DL	1333	3	1	1	1	1	1	7574	28	0	49.6056	0	0	0
13.3341	DL	1333	4	0	1	1	1	1	7574	28	0	49.6015	0	0	0
13.3346	DL	1333	4	1	1	1	1	1	7574	28	0	49.5721	0	0	0
13.335	UL	1333	4	1	12	1	1	1	2011	11	0	11.503	0	0	0
13.335	UL	1333	4	1	12	1	1	1	2011	11	0	11.503	0	0	0
13.3351	DL	1333	5	0	1	1	1	1	7574	28	0	49.5664	0	0	0
13.3356	DL	1333	5	1	1	1	1	1	7574	28	0	49.6735	0	0	0
13.3361	DL	1333	6	0	1	1	1	1	7574	28	0	49.7652	0	0	0
13.3366	DL	1333	6	1	1	1	1	1	7574	28	0	49.7003	0	0	0
