% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
4.115	1	1	412	6	2	28	549	0	0	0
4.115	1	4	412	6	3	28	549	0	0	0
4.115	1	2	412	6	4	28	549	0	0	0
4.116	1	3	412	7	1	28	549	0	0	0
4.116	1	1	412	7	2	28	549	0	0	0
4.116	1	4	412	7	3	28	549	0	0	0
4.116	1	2	412	7	4	28	549	0	0	0
4.117	1	3	412	8	1	28	549	0	0	0
4.117	1	1	412	8	2	28	549	0	0	0
4.117	1	4	412	8	3	28	549	0	0	0
4.117	1	2	412	8	4	28	549	0	0	0
4.118	1	3	412	9	1	28	549	0	0	0
4.118	1	1	412	9	2	28	549	0	0	0
4.118	1	4	412	9	3	28	549	0	0	0
4.118	1	2	412	9	4	28	549	0	0	0
4.119	1	3	412	10	1	28	549	0	0	0
4.119	1	1	412	10	2	28	549	0	0	0
4.119	1	4	412	10	3	28	549	0	0	0
4.119	1	2	412	10	4	28	549	0	0	0
4.12	1	3	413	1	1	28	549	0	0	0
4.12	1	1	413	1	2	28	549	0	0	0
4.12	1	4	413	1	3	28	549	0	0	0
4.12	1	2	413	1	4	28	549	0	0	0
4.121	1	3	413	2	1	28	549	0	0	0
4.121	1	1	413	2	2	28	549	0	0	0
4.121	1	4	413	2	3	28	549	0	0	0
4.121	1	2	413	2	4	28	549	0	0	0
4.122	1	3	413	3	1	28	549	0	0	0
4.122	1	1	413	3	2	28	549	0	0	0
4.122	1	4	413	3	3	28	549	0	0	0
4.122	1	2	413	3	4	28	549	0	0	0
4.123	1	3	413	4	1	28	549	0	0	0
4.123	1	1	413	4	2	28	549	0	0	0
4.123	1	4	413	4	3	28	549	0	0	0
4.123	1	2	413	4	4	28	549	0	0	0
4.124	1	3	413	5	1	28	549	0	0	0
4.124	1	1	413	5	2	28	549	0	0	0
4.124	1	4	413	5	3	28	549	0	0	0
4.124	1	2	413	5	4	28	549	0	0	0
4.125	1	3	413	6	1	28	549	0	0	0
4.125	1	1	413	6	2	28	549	0	0	0
4.125	1	4	413	6	3	28	549	0	0	0
4.125	1	2	413	6	4	28	549	0	0	0
4.126	1	3	413	7	1	28	549	0	0	0
4.126	1	1	413	7	2	28	549	0	0	0
4.126	1	4	413	7	3	28	549	0	0	0
4.126	1	2	413	7	4	28	549	0	0	0
4.127	1	3	413	8	1	28	549	0	0	0
4.127	1	1	413	8	2	28	549	0	0	0
4.127	1	4	413	8	3	28	549	0	0	0
4.127	1	2	413	8	4	28	549	0	0	0
4.128	1	3	413	9	1	28	549	0	0	0
4.128	1	1	413	9	2	28	549	0	0	0
4.128	1	4	413	9	3	28	549	0	0	0
4.128	1	2	413	9	4	28	549	0	0	0
4.129	1	3	413	10	1	28	549	0	0	0
4.129	1	1	413	10	2	28	549	0	0	0
4.129	1	4	413	10	3	28	549	0	0	0
4.129	1	2	413	10	4	28	549	0	0	0
4.13	1	3	414	1	1	28	549	0	0	0
4.13	1	1	414	1	2	28	549	0	0	0
4.13	1	4	414	1	3	28	549	0	0	0
4.13	1	2	414	1	4	28	549	0	0	0
4.131	1	3	414	2	1	28	549	0	0	0
4.131	1	1	414	2	2	28	549	0	0	0
4.131	1	4	414	2	3	28	549	0	0	0
4.131	1	2	414	2	4	28	549	0	0	0
4.132	1	3	414	3	1	28	549	0	0	0
4.132	1	1	414	3	2	28	549	0	0	0
4.132	1	4	414	3	3	28	549	0	0	0
4.132	1	2	414	3	4	28	549	0	0	0
4.133	1	3	414	4	1	28	549	0	0	0
4.133	1	1	414	4	2	28	549	0	0	0
4.133	1	4	414	4	3	28	549	0	0	0
4.133	1	2	414	4	4	28	549	0	0	0
4.134	1	3	414	5	1	28	549	0	0	0
4.134	1	1	414	5	2	28	549	0	0	0
4.134	1	4	414	5	3	28	549	0	0	0
4.134	1	2	414	5	4	28	549	0	0	0
4.135	1	3	414	6	1	28	549	0	0	0
4.135	1	1	414	6	2	28	549	0	0	0
4.135	1	4	414	6	3	28	549	0	0	0
4.135	1	2	414	6	4	28	549	0	0	0
4.136	1	3	414	7	1	28	549	0	0	0
4.136	1	1	414	7	2	28	549	0	0	0
4.136	1	4	414	7	3	28	549	0	0	0
4.136	1	2	414	7	4	28	549	0	0	0
4.137	1	3	414	8	1	28	549	0	0	0
4.137	1	1	414	8	2	28	549	0	0	0
4.137	1	4	414	8	3	28	549	0	0	0
4.137	1	2	414	8	4	28	549	0	0	0
4.138	1	3	414	9	1	28	549	0	0	0
4.138	1	1	414	9	2	28	549	0	0	0
4.138	1	4	414	9	3	28	549	0	0	0
4.138	1	2	414	9	4	28	549	0	0	0
4.139	1	3	414	10	1	28	549	0	0	0
4.139	1	1	414	10	2	28	549	0	0	0
4.139	1	4	414	10	3	28	549	0	0	0
4.139	1	2	414	10	4	28	549	0	0	0
4.14	1	3	415	1	1	28	549	0	0	0
4.14	1	1	415	1	2	28	549	0	0	0
4.14	1	4	415	1	3	28	549	0	0	0
4.14	1	2	415	1	4	28	549	0	0	0
4.141	1	3	415	2	1	28	549	0	0	0
4.141	1	1	415	2	2	28	549	0	0	0
4.141	1	4	415	2	3	28	549	0	0	0
4.141	1	2	415	2	4	28	549	0	0	0
4.142	1	3	415	3	1	28	549	0	0	0
4.142	1	1	415	3	2	28	549	0	0	0
4.142	1	4	415	3	3	28	549	0	0	0
4.142	1	2	415	3	4	28	549	0	0	0
4.143	1	3	415	4	1	28	549	0	0	0
4.143	1	1	415	4	2	28	549	0	0	0
4.143	1	4	415	4	3	28	549	0	0	0
4.143	1	2	415	4	4	28	549	0	0	0
4.144	1	3	415	5	1	28	549	0	0	0
4.144	1	1	415	5	2	28	549	0	0	0
4.144	1	4	415	5	3	28	549	0	0	0
4.144	1	2	415	5	4	28	549	0	0	0
4.145	1	3	415	6	1	28	549	0	0	0
4.145	1	1	415	6	2	28	549	0	0	0
4.145	1	4	415	6	3	28	549	0	0	0
4.145	1	2	415	6	4	28	549	0	0	0
4.146	1	3	415	7	1	28	549	0	0	0
4.146	1	1	415	7	2	28	549	0	0	0
4.146	1	4	415	7	3	28	549	0	0	0
4.146	1	2	415	7	4	28	549	0	0	0
4.147	1	3	415	8	1	28	549	0	0	0
4.147	1	1	415	8	2	28	549	0	0	0
4.147	1	4	415	8	3	28	549	0	0	0
4.147	1	2	415	8	4	28	549	0	0	0
4.148	1	3	415	9	1	28	549	0	0	0
4.148	1	1	415	9	2	28	549	0	0	0
4.148	1	4	415	9	3	28	549	0	0	0
4.148	1	2	415	9	4	28	549	0	0	0
4.149	1	3	415	10	1	28	549	0	0	0
4.149	1	1	415	10	2	28	549	0	0	0
4.149	1	4	415	10	3	28	549	0	0	0
4.149	1	2	415	10	4	28	549	0	0	0
4.15	1	3	416	1	1	28	549	0	0	0
4.15	1	1	416	1	2	28	549	0	0	0
4.15	1	4	416	1	3	28	549	0	0	0
4.15	1	2	416	1	4	28	549	0	0	0
4.151	1	3	416	2	1	28	549	0	0	0
4.151	1	1	416	2	2	28	549	0	0	0
4.151	1	4	416	2	3	28	549	0	0	0
4.151	1	2	416	2	4	28	549	0	0	0
4.152	1	3	416	3	1	28	549	0	0	0
4.152	1	1	416	3	2	28	549	0	0	0
4.152	1	4	416	3	3	28	549	0	0	0
4.152	1	2	416	3	4	28	549	0	0	0
4.153	1	3	416	4	1	28	549	0	0	0
4.153	1	1	416	4	2	28	549	0	0	0
4.153	1	4	416	4	3	28	549	0	0	0
4.153	1	2	416	4	4	28	549	0	0	0
4.154	1	3	416	5	1	28	549	0	0	0
4.154	1	1	416	5	2	28	549	0	0	0
4.154	1	4	416	5	3	28	549	0	0	0
4.154	1	2	416	5	4	28	549	0	0	0
4.155	1	3	416	6	1	28	549	0	0	0
4.155	1	1	416	6	2	28	549	0	0	0
4.155	1	4	416	6	3	28	549	0	0	0
4.155	1	2	416	6	4	28	549	0	0	0
4.156	1	3	416	7	1	28	549	0	0	0
4.156	1	1	416	7	2	28	549	0	0	0
4.156	1	4	416	7	3	28	549	0	0	0
4.156	1	2	416	7	4	28	549	0	0	0
4.157	1	3	416	8	1	28	549	0	0	0
4.157	1	1	416	8	2	28	549	0	0	0
4.157	1	4	416	8	3	28	549	0	0	0
4.157	1	2	416	8	4	28	549	0	0	0
4.158	1	3	416	9	1	28	549	0	0	0
4.158	1	1	416	9	2	28	549	0	0	0
4.158	1	4	416	9	3	28	549	0	0	0
4.158	1	2	416	9	4	28	549	0	0	0
4.159	1	3	416	10	1	28	549	0	0	0
4.159	1	1	416	10	2	28	549	0	0	0
4.159	1	4	416	10	3	28	549	0	0	0
4.159	1	2	416	10	4	28	549	0	0	0
4.16	1	3	417	1	1	28	549	0	0	0
4.16	1	1	417	1	2	28	549	0	0	0
4.16	1	4	417	1	3	28	549	0	0	0
4.16	1	2	417	1	4	28	549	0	0	0
4.161	1	3	417	2	1	28	549	0	0	0
4.161	1	1	417	2	2	28	549	0	0	0
4.161	1	4	417	2	3	28	549	0	0	0
4.161	1	2	417	2	4	28	549	0	0	0
4.162	1	3	417	3	1	28	549	0	0	0
4.162	1	1	417	3	2	28	549	0	0	0
4.162	1	4	417	3	3	28	549	0	0	0
4.162	1	2	417	3	4	28	549	0	0	0
4.163	1	3	417	4	1	28	549	0	0	0
4.163	1	1	417	4	2	28	549	0	0	0
4.163	1	4	417	4	3	28	549	0	0	0
4.163	1	2	417	4	4	28	549	0	0	0
4.164	1	3	417	5	1	28	549	0	0	0
4.164	1	1	417	5	2	28	549	0	0	0
4.164	1	4	417	5	3	28	549	0	0	0
4.164	1	2	417	5	4	28	549	0	0	0
4.165	1	3	417	6	1	28	549	0	0	0
4.165	1	1	417	6	2	28	549	0	0	0
4.165	1	4	417	6	3	28	549	0	0	0
4.165	1	2	417	6	4	28	549	0	0	0
4.166	1	3	417	7	1	28	549	0	0	0
4.166	1	1	417	7	2	28	549	0	0	0
4.166	1	4	417	7	3	28	549	0	0	0
4.166	1	2	417	7	4	28	549	0	0	0
4.167	1	3	417	8	1	28	549	0	0	0
4.167	1	1	417	8	2	28	549	0	0	0
4.167	1	4	417	8	3	28	549	0	0	0
4.167	1	2	417	8	4	28	549	0	0	0
4.168	1	3	417	9	1	28	549	0	0	0
4.168	1	1	417	9	2	28	549	0	0	0
4.168	1	4	417	9	3	28	549	0	0	0
4.168	1	2	417	9	4	28	549	0	0	0
4.169	1	3	417	10	1	28	549	0	0	0
4.169	1	1	417	10	2	28	549	0	0	0
4.169	1	4	417	10	3	28	549	0	0	0
4.169	1	2	417	10	4	28	549	0	0	0
4.17	1	3	418	1	1	28	549	0	0	0
4.17	1	1	418	1	2	28	549	0	0	0
4.17	1	4	418	1	3	28	549	0	0	0
4.17	1	2	418	1	4	28	549	0	0	0
4.171	1	3	418	2	1	28	549	0	0	0
4.171	1	1	418	2	2	28	549	0	0	0
4.171	1	4	418	2	3	28	549	0	0	0
4.171	1	2	418	2	4	28	549	0	0	0
4.172	1	3	418	3	1	28	549	0	0	0
4.172	1	1	418	3	2	28	549	0	0	0
4.172	1	4	418	3	3	28	549	0	0	0
4.172	1	2	418	3	4	28	549	0	0	0
4.173	1	3	418	4	1	28	549	0	0	0
4.173	1	1	418	4	2	28	549	0	0	0
4.173	1	4	418	4	3	28	549	0	0	0
4.173	1	2	418	4	4	28	549	0	0	0
4.174	1	3	418	5	1	28	549	0	0	0
4.174	1	1	418	5	2	28	549	0	0	0
4.174	1	4	418	5	3	28	549	0	0	0
4.174	1	2	418	5	4	28	549	0	0	0
4.175	1	3	418	6	1	28	549	0	0	0
4.175	1	1	418	6	2	28	549	0	0	0
4.175	1	4	418	6	3	28	549	0	0	0
4.175	1	2	418	6	4	28	549	0	0	0
4.176	1	3	418	7	1	28	549	0	0	0
4.176	1	1	418	7	2	28	549	0	0	0
4.176	1	4	418	7	3	28	549	0	0	0
4.176	1	2	418	7	4	28	549	0	0	0
4.177	1	3	418	8	1	28	549	0	0	0
4.177	1	1	418	8	2	28	549	0	0	0
4.177	1	4	418	8	3	28	549	0	0	0
4.177	1	2	418	8	4	28	549	0	0	0
4.178	1	3	418	9	1	28	549	0	0	0
4.178	1	1	418	9	2	28	549	0	0	0
4.178	1	4	418	9	3	28	549	0	0	0
4.178	1	2	418	9	4	28	549	0	0	0
4.179	1	3	418	10	1	28	549	0	0	0
4.179	1	1	418	10	2	28	549	0	0	0
4.179	1	4	418	10	3	28	549	0	0	0
4.179	1	2	418	10	4	28	549	0	0	0
4.18	1	3	419	1	1	28	549	0	0	0
4.18	1	1	419	1	2	28	549	0	0	0
4.18	1	4	419	1	3	28	549	0	0	0
4.18	1	2	419	1	4	28	549	0	0	0
4.181	1	3	419	2	1	28	549	0	0	0
4.181	1	1	419	2	2	28	549	0	0	0
4.181	1	4	419	2	3	28	549	0	0	0
4.181	1	2	419	2	4	28	549	0	0	0
4.182	1	3	419	3	1	28	549	0	0	0
4.182	1	1	419	3	2	28	549	0	0	0
4.182	1	4	419	3	3	28	549	0	0	0
4.182	1	2	419	3	4	28	549	0	0	0
4.183	1	3	419	4	1	28	549	0	0	0
4.183	1	1	419	4	2	28	549	0	0	0
4.183	1	4	419	4	3	28	549	0	0	0
4.183	1	2	419	4	4	28	549	0	0	0
4.184	1	3	419	5	1	28	549	0	0	0
4.184	1	1	419	5	2	28	549	0	0	0
4.184	1	4	419	5	3	28	549	0	0	0
4.184	1	2	419	5	4	28	549	0	0	0
4.185	1	3	419	6	1	28	549	0	0	0
4.185	1	1	419	6	2	28	549	0	0	0
4.185	1	4	419	6	3	28	549	0	0	0
4.185	1	2	419	6	4	28	549	0	0	0
4.186	1	3	419	7	1	28	549	0	0	0
4.186	1	1	419	7	2	28	549	0	0	0
4.186	1	4	419	7	3	28	549	0	0	0
4.186	1	2	419	7	4	28	549	0	0	0
4.187	1	3	419	8	1	28	549	0	0	0
4.187	1	1	419	8	2	28	549	0	0	0
4.187	1	4	419	8	3	28	549	0	0	0
4.187	1	2	419	8	4	28	549	0	0	0
4.188	1	3	419	9	1	28	549	0	0	0
4.188	1	1	419	9	2	28	549	0	0	0
4.188	1	4	419	9	3	28	549	0	0	0
4.188	1	2	419	9	4	28	549	0	0	0
4.189	1	3	419	10	1	28	549	0	0	0
4.189	1	1	419	10	2	28	549	0	0	0
4.189	1	4	419	10	3	28	549	0	0	0
4.189	1	2	419	10	4	28	549	0	0	0
4.19	1	3	420	1	1	28	549	0	0	0
4.19	1	1	420	1	2	28	549	0	0	0
4.19	1	4	420	1	3	28	549	0	0	0
4.19	1	2	420	1	4	28	549	0	0	0
4.191	1	3	420	2	1	28	549	0	0	0
4.191	1	1	420	2	2	28	549	0	0	0
4.191	1	4	420	2	3	28	549	0	0	0
4.191	1	2	420	2	4	28	549	0	0	0
4.192	1	3	420	3	1	28	549	0	0	0
4.192	1	1	420	3	2	28	549	0	0	0
4.192	1	4	420	3	3	28	549	0	0	0
4.192	1	2	420	3	4	28	549	0	0	0
4.193	1	3	420	4	1	28	549	0	0	0
4.193	1	1	420	4	2	28	549	0	0	0
4.193	1	4	420	4	3	28	549	0	0	0
4.193	1	2	420	4	4	28	549	0	0	0
4.194	1	3	420	5	1	28	549	0	0	0
4.194	1	1	420	5	2	28	549	0	0	0
4.194	1	4	420	5	3	28	549	0	0	0
4.194	1	2	420	5	4	28	549	0	0	0
4.195	1	3	420	6	1	28	549	0	0	0
4.195	1	1	420	6	2	28	549	0	0	0
4.195	1	4	420	6	3	28	549	0	0	0
4.195	1	2	420	6	4	28	549	0	0	0
4.196	1	3	420	7	1	28	549	0	0	0
4.196	1	1	420	7	2	28	549	0	0	0
4.196	1	4	420	7	3	28	549	0	0	0
4.196	1	2	420	7	4	28	549	0	0	0
4.197	1	3	420	8	1	28	549	0	0	0
4.197	1	1	420	8	2	28	549	0	0	0
4.197	1	4	420	8	3	28	549	0	0	0
4.197	1	2	420	8	4	28	549	0	0	0
4.198	1	3	420	9	1	28	549	0	0	0
4.198	1	1	420	9	2	28	549	0	0	0
4.198	1	4	420	9	3	28	549	0	0	0
4.198	1	2	420	9	4	28	549	0	0	0
4.199	1	3	420	10	1	28	549	0	0	0
4.199	1	1	420	10	2	28	549	0	0	0
4.199	1	4	420	10	3	28	549	0	0	0
4.199	1	2	420	10	4	28	549	0	0	0
4.2	1	3	421	1	1	28	549	0	0	0
4.2	1	1	421	1	2	28	549	0	0	0
4.2	1	4	421	1	3	28	549	0	0	0
4.2	1	2	421	1	4	28	549	0	0	0
4.201	1	3	421	2	1	28	549	0	0	0
4.201	1	1	421	2	2	28	549	0	0	0
4.201	1	4	421	2	3	28	549	0	0	0
4.201	1	2	421	2	4	28	549	0	0	0
4.202	1	3	421	3	1	28	549	0	0	0
4.202	1	1	421	3	2	28	549	0	0	0
4.202	1	4	421	3	3	28	549	0	0	0
4.202	1	2	421	3	4	28	549	0	0	0
4.203	1	3	421	4	1	28	549	0	0	0
4.203	1	1	421	4	2	28	549	0	0	0
4.203	1	4	421	4	3	28	549	0	0	0
4.203	1	2	421	4	4	28	549	0	0	0
4.204	1	3	421	5	1	28	549	0	0	0
4.204	1	1	421	5	2	28	549	0	0	0
4.204	1	4	421	5	3	28	549	0	0	0
4.204	1	2	421	5	4	28	549	0	0	0
4.205	1	3	421	6	1	28	549	0	0	0
4.205	1	1	421	6	2	28	549	0	0	0
4.205	1	4	421	6	3	28	549	0	0	0
4.205	1	2	421	6	4	28	549	0	0	0
4.206	1	3	421	7	1	28	549	0	0	0
4.206	1	1	421	7	2	28	549	0	0	0
4.206	1	4	421	7	3	28	549	0	0	0
4.206	1	2	421	7	4	28	549	0	0	0
4.207	1	3	421	8	1	28	549	0	0	0
4.207	1	1	421	8	2	28	549	0	0	0
4.207	1	4	421	8	3	28	549	0	0	0
4.207	1	2	421	8	4	28	549	0	0	0
4.208	1	3	421	9	1	28	549	0	0	0
4.208	1	1	421	9	2	28	549	0	0	0
4.208	1	4	421	9	3	28	549	0	0	0
4.208	1	2	421	9	4	28	549	0	0	0
4.209	1	3	421	10	1	28	549	0	0	0
4.209	1	1	421	10	2	28	549	0	0	0
4.209	1	4	421	10	3	28	549	0	0	0
4.209	1	2	421	10	4	28	549	0	0	0
4.21	1	3	422	1	1	28	549	0	0	0
4.21	1	1	422	1	2	28	549	0	0	0
4.21	1	4	422	1	3	28	549	0	0	0
4.21	1	2	422	1	4	28	549	0	0	0
4.211	1	3	422	2	1	28	549	0	0	0
4.211	1	1	422	2	2	28	549	0	0	0
4.211	1	4	422	2	3	28	549	0	0	0
4.211	1	2	422	2	4	28	549	0	0	0
4.212	1	3	422	3	1	28	549	0	0	0
4.212	1	1	422	3	2	28	549	0	0	0
4.212	1	4	422	3	3	28	549	0	0	0
4.212	1	2	422	3	4	28	549	0	0	0
4.213	1	3	422	4	1	28	549	0	0	0
4.213	1	1	422	4	2	28	549	0	0	0
4.213	1	4	422	4	3	28	549	0	0	0
4.213	1	2	422	4	4	28	549	0	0	0
4.214	1	3	422	5	1	28	549	0	0	0
4.214	1	1	422	5	2	28	549	0	0	0
4.214	1	4	422	5	3	28	549	0	0	0
4.214	1	2	422	5	4	28	549	0	0	0
4.215	1	3	422	6	1	28	549	0	0	0
4.215	1	1	422	6	2	28	549	0	0	0
4.215	1	4	422	6	3	28	549	0	0	0
4.215	1	2	422	6	4	28	549	0	0	0
4.216	1	3	422	7	1	28	549	0	0	0
4.216	1	1	422	7	2	28	549	0	0	0
4.216	1	4	422	7	3	28	549	0	0	0
4.216	1	2	422	7	4	28	549	0	0	0
4.217	1	3	422	8	1	28	549	0	0	0
4.217	1	1	422	8	2	28	549	0	0	0
4.217	1	4	422	8	3	28	549	0	0	0
4.217	1	2	422	8	4	28	549	0	0	0
4.218	1	3	422	9	1	28	549	0	0	0
4.218	1	1	422	9	2	28	549	0	0	0
4.218	1	4	422	9	3	28	549	0	0	0
4.218	1	2	422	9	4	28	549	0	0	0
4.219	1	3	422	10	1	28	549	0	0	0
4.219	1	1	422	10	2	28	549	0	0	0
4.219	1	4	422	10	3	28	549	0	0	0
4.219	1	2	422	10	4	28	549	0	0	0
4.22	1	3	423	1	1	28	549	0	0	0
4.22	1	1	423	1	2	28	549	0	0	0
4.22	1	4	423	1	3	28	549	0	0	0
4.22	1	2	423	1	4	28	549	0	0	0
4.221	1	3	423	2	1	28	549	0	0	0
4.221	1	1	423	2	2	28	549	0	0	0
4.221	1	4	423	2	3	28	549	0	0	0
4.221	1	2	423	2	4	28	549	0	0	0
4.222	1	3	423	3	1	28	549	0	0	0
4.222	1	1	423	3	2	28	549	0	0	0
4.222	1	4	423	3	3	28	549	0	0	0
4.222	1	2	423	3	4	28	549	0	0	0
4.223	1	3	423	4	1	28	549	0	0	0
4.223	1	1	423	4	2	28	549	0	0	0
4.223	1	4	423	4	3	28	549	0	0	0
4.223	1	2	423	4	4	28	549	0	0	0
4.224	1	3	423	5	1	28	549	0	0	0
4.224	1	1	423	5	2	28	549	0	0	0
4.224	1	4	423	5	3	28	549	0	0	0
4.224	1	2	423	5	4	28	549	0	0	0
4.225	1	3	423	6	1	28	549	0	0	0
4.225	1	1	423	6	2	28	549	0	0	0
4.225	1	4	423	6	3	28	549	0	0	0
4.225	1	2	423	6	4	28	549	0	0	0
4.226	1	3	423	7	1	28	549	0	0	0
4.226	1	1	423	7	2	28	549	0	0	0
4.226	1	4	423	7	3	28	549	0	0	0
4.226	1	2	423	7	4	28	549	0	0	0
4.227	1	3	423	8	1	28	549	0	0	0
4.227	1	1	423	8	2	28	549	0	0	0
4.227	1	4	423	8	3	28	549	0	0	0
4.227	1	2	423	8	4	28	549	0	0	0
4.228	1	3	423	9	1	28	549	0	0	0
4.228	1	1	423	9	2	28	549	0	0	0
4.228	1	4	423	9	3	28	549	0	0	0
4.228	1	2	423	9	4	28	549	0	0	0
4.229	1	3	423	10	1	28	549	0	0	0
4.229	1	1	423	10	2	28	549	0	0	0
4.229	1	4	423	10	3	28	549	0	0	0
4.229	1	2	423	10	4	28	549	0	0	0
4.23	1	3	424	1	1	28	549	0	0	0
4.23	1	1	424	1	2	28	549	0	0	0
4.23	1	4	424	1	3	28	549	0	0	0
4.23	1	2	424	1	4	28	549	0	0	0
4.231	1	3	424	2	1	28	549	0	0	0
4.231	1	1	424	2	2	28	549	0	0	0
4.231	1	4	424	2	3	28	549	0	0	0
4.231	1	2	424	2	4	28	549	0	0	0
4.232	1	3	424	3	1	28	549	0	0	0
4.232	1	1	424	3	2	28	549	0	0	0
4.232	1	4	424	3	3	28	549	0	0	0
4.232	1	2	424	3	4	28	549	0	0	0
4.233	1	3	424	4	1	28	549	0	0	0
4.233	1	1	424	4	2	28	549	0	0	0
4.233	1	4	424	4	3	28	549	0	0	0
4.233	1	2	424	4	4	28	549	0	0	0
4.234	1	3	424	5	1	28	549	0	0	0
4.234	1	1	424	5	2	28	549	0	0	0
4.234	1	4	424	5	3	28	549	0	0	0
4.234	1	2	424	5	4	28	549	0	0	0
4.235	1	3	424	6	1	28	549	0	0	0
4.235	1	1	424	6	2	28	549	0	0	0
4.235	1	4	424	6	3	28	549	0	0	0
4.235	1	2	424	6	4	28	549	0	0	0
4.236	1	3	424	7	1	28	549	0	0	0
4.236	1	1	424	7	2	28	549	0	0	0
4.236	1	4	424	7	3	28	549	0	0	0
4.236	1	2	424	7	4	28	549	0	0	0
4.237	1	3	424	8	1	28	549	0	0	0
4.237	1	1	424	8	2	28	549	0	0	0
4.237	1	4	424	8	3	28	549	0	0	0
4.237	1	2	424	8	4	28	549	0	0	0
4.238	1	3	424	9	1	28	549	0	0	0
4.238	1	1	424	9	2	28	549	0	0	0
4.238	1	4	424	9	3	28	549	0	0	0
4.238	1	2	424	9	4	28	549	0	0	0
4.239	1	3	424	10	1	28	549	0	0	0
4.239	1	1	424	10	2	28	549	0	0	0
4.239	1	4	424	10	3	28	549	0	0	0
4.239	1	2	424	10	4	28	549	0	0	0
4.24	1	3	425	1	1	28	549	0	0	0
4.24	1	1	425	1	2	28	549	0	0	0
4.24	1	4	425	1	3	28	549	0	0	0
4.24	1	2	425	1	4	28	549	0	0	0
4.241	1	3	425	2	1	28	549	0	0	0
4.241	1	1	425	2	2	28	549	0	0	0
4.241	1	4	425	2	3	28	549	0	0	0
4.241	1	2	425	2	4	28	549	0	0	0
4.242	1	3	425	3	1	28	549	0	0	0
4.242	1	1	425	3	2	28	549	0	0	0
4.242	1	4	425	3	3	28	549	0	0	0
4.242	1	2	425	3	4	28	549	0	0	0
4.243	1	3	425	4	1	28	549	0	0	0
4.243	1	1	425	4	2	28	549	0	0	0
4.243	1	4	425	4	3	28	549	0	0	0
4.243	1	2	425	4	4	28	549	0	0	0
4.244	1	3	425	5	1	28	549	0	0	0
4.244	1	1	425	5	2	28	549	0	0	0
4.244	1	4	425	5	3	28	549	0	0	0
4.244	1	2	425	5	4	28	549	0	0	0
4.245	1	3	425	6	1	28	549	0	0	0
4.245	1	1	425	6	2	28	549	0	0	0
4.245	1	4	425	6	3	28	549	0	0	0
4.245	1	2	425	6	4	28	549	0	0	0
4.246	1	3	425	7	1	28	549	0	0	0
4.246	1	1	425	7	2	28	549	0	0	0
4.246	1	4	425	7	3	28	549	0	0	0
4.246	1	2	425	7	4	28	549	0	0	0
4.247	1	3	425	8	1	28	549	0	0	0
4.247	1	1	425	8	2	28	549	0	0	0
4.247	1	4	425	8	3	28	549	0	0	0
4.247	1	2	425	8	4	28	549	0	0	0
4.248	1	3	425	9	1	28	549	0	0	0
4.248	1	1	425	9	2	28	549	0	0	0
4.248	1	4	425	9	3	28	549	0	0	0
4.248	1	2	425	9	4	28	549	0	0	0
4.249	1	3	425	10	1	28	549	0	0	0
4.249	1	1	425	10	2	28	549	0	0	0
4.249	1	4	425	10	3	28	549	0	0	0
4.249	1	2	425	10	4	28	549	0	0	0
4.25	1	3	426	1	1	28	549	0	0	0
4.25	1	1	426	1	2	28	549	0	0	0
4.25	1	4	426	1	3	28	549	0	0	0
4.25	1	2	426	1	4	28	549	0	0	0
4.251	1	3	426	2	1	28	549	0	0	0
4.251	1	1	426	2	2	28	549	0	0	0
4.251	1	4	426	2	3	28	549	0	0	0
4.251	1	2	426	2	4	28	549	0	0	0
4.252	1	3	426	3	1	28	549	0	0	0
4.252	1	1	426	3	2	28	549	0	0	0
4.252	1	4	426	3	3	28	549	0	0	0
4.252	1	2	426	3	4	28	549	0	0	0
4.253	1	3	426	4	1	28	549	0	0	0
4.253	1	1	426	4	2	28	549	0	0	0
4.253	1	4	426	4	3	28	549	0	0	0
4.253	1	2	426	4	4	28	549	0	0	0
4.254	1	3	426	5	1	28	549	0	0	0
4.254	1	1	426	5	2	28	549	0	0	0
4.254	1	4	426	5	3	28	549	0	0	0
4.254	1	2	426	5	4	28	549	0	0	0
4.255	1	3	426	6	1	28	549	0	0	0
4.255	1	1	426	6	2	28	549	0	0	0
4.255	1	4	426	6	3	28	549	0	0	0
4.255	1	2	426	6	4	28	549	0	0	0
4.256	1	3	426	7	1	28	549	0	0	0
4.256	1	1	426	7	2	28	549	0	0	0
4.256	1	4	426	7	3	28	549	0	0	0
4.256	1	2	426	7	4	28	549	0	0	0
4.257	1	3	426	8	1	28	549	0	0	0
4.257	1	1	426	8	2	28	549	0	0	0
4.257	1	4	426	8	3	28	549	0	0	0
4.257	1	2	426	8	4	28	549	0	0	0
4.258	1	3	426	9	1	28	549	0	0	0
4.258	1	1	426	9	2	28	549	0	0	0
4.258	1	4	426	9	3	28	549	0	0	0
4.258	1	2	426	9	4	28	549	0	0	0
4.259	1	3	426	10	1	28	549	0	0	0
4.259	1	1	426	10	2	28	549	0	0	0
4.259	1	4	426	10	3	28	549	0	0	0
4.259	1	2	426	10	4	28	549	0	0	0
4.26	1	3	427	1	1	28	549	0	0	0
4.26	1	1	427	1	2	28	549	0	0	0
