Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
12.6545	HARQ FD Txed	1265	4	0	2	1	0	19	2
12.6545	DL DCI Rxed	1265	4	1	2	1	0	16	2
12.655	HARQ FD Txed	1265	4	1	2	1	0	18	2
12.655	DL DCI Rxed	1265	5	0	2	1	0	15	2
12.6555	HARQ FD Txed	1265	5	0	2	1	0	17	2
12.6555	DL DCI Rxed	1265	5	1	2	1	0	19	2
12.656	HARQ FD Txed	1265	5	1	2	1	0	16	2
12.656	DL DCI Rxed	1265	6	0	2	1	0	18	2
12.6565	HARQ FD Txed	1265	6	0	2	1	0	15	2
12.6565	DL DCI Rxed	1265	6	1	2	1	0	17	2
12.657	HARQ FD Txed	1265	6	1	2	1	0	19	2
12.657	DL DCI Rxed	1265	7	0	2	1	0	16	2
12.6575	HARQ FD Txed	1265	7	0	2	1	0	18	2
12.6575	DL DCI Rxed	1265	7	1	2	1	0	15	2
12.658	HARQ FD Txed	1265	7	1	2	1	0	17	2
12.658	DL DCI Rxed	1265	8	0	2	1	0	19	2
12.6585	HARQ FD Txed	1265	8	0	2	1	0	16	2
12.6585	DL DCI Rxed	1265	8	1	2	1	0	18	2
12.659	HARQ FD Txed	1265	8	1	2	1	0	15	2
12.659	DL DCI Rxed	1265	9	0	2	1	0	17	2
12.6595	HARQ FD Txed	1265	9	0	2	1	0	19	2
12.6595	DL DCI Rxed	1265	9	1	2	1	0	16	2
12.66	HARQ FD Txed	1265	9	1	2	1	0	18	2
12.66	DL DCI Rxed	1266	0	0	2	1	0	15	2
12.6605	HARQ FD Txed	1266	0	0	2	1	0	17	2
12.6605	DL DCI Rxed	1266	0	1	2	1	0	19	2
12.661	HARQ FD Txed	1266	0	1	2	1	0	16	2
12.661	DL DCI Rxed	1266	1	0	2	1	0	18	2
12.6615	HARQ FD Txed	1266	1	0	2	1	0	15	2
12.6615	DL DCI Rxed	1266	1	1	2	1	0	17	2
12.662	HARQ FD Txed	1266	1	1	2	1	0	19	2
12.662	DL DCI Rxed	1266	2	0	2	1	0	16	2
12.6625	HARQ FD Txed	1266	2	0	2	1	0	18	2
12.6625	DL DCI Rxed	1266	2	1	2	1	0	15	2
12.663	HARQ FD Txed	1266	2	1	2	1	0	17	2
12.663	DL DCI Rxed	1266	3	0	2	1	0	19	2
12.6635	HARQ FD Txed	1266	3	0	2	1	0	16	2
12.6635	DL DCI Rxed	1266	3	1	2	1	0	18	2
12.664	HARQ FD Txed	1266	3	1	2	1	0	15	2
12.664	DL DCI Rxed	1266	4	0	2	1	0	17	2
12.6645	HARQ FD Txed	1266	4	0	2	1	0	19	2
12.6645	DL DCI Rxed	1266	4	1	2	1	0	16	2
12.665	HARQ FD Txed	1266	4	1	2	1	0	18	2
12.665	DL DCI Rxed	1266	5	0	2	1	0	15	2
12.6655	HARQ FD Txed	1266	5	0	2	1	0	17	2
12.6655	DL DCI Rxed	1266	5	1	2	1	0	19	2
12.666	HARQ FD Txed	1266	5	1	2	1	0	16	2
12.666	DL DCI Rxed	1266	6	0	2	1	0	18	2
12.6665	HARQ FD Txed	1266	6	0	2	1	0	15	2
12.6665	DL DCI Rxed	1266	6	1	2	1	0	17	2
12.667	HARQ FD Txed	1266	6	1	2	1	0	19	2
12.667	DL DCI Rxed	1266	7	0	2	1	0	16	2
12.6675	HARQ FD Txed	1266	7	0	2	1	0	18	2
12.6675	DL DCI Rxed	1266	7	1	2	1	0	15	2
12.668	HARQ FD Txed	1266	7	1	2	1	0	17	2
12.668	DL DCI Rxed	1266	8	0	2	1	0	19	2
12.6685	HARQ FD Txed	1266	8	0	2	1	0	16	2
12.6685	DL DCI Rxed	1266	8	1	2	1	0	18	2
12.669	HARQ FD Txed	1266	8	1	2	1	0	15	2
12.669	DL DCI Rxed	1266	9	0	2	1	0	17	2
12.6695	HARQ FD Txed	1266	9	0	2	1	0	19	2
12.6695	DL DCI Rxed	1266	9	1	2	1	0	16	2
12.67	HARQ FD Txed	1266	9	1	2	1	0	18	2
12.67	DL DCI Rxed	1267	0	0	2	1	0	15	2
12.6705	HARQ FD Txed	1267	0	0	2	1	0	17	2
12.6705	DL DCI Rxed	1267	0	1	2	1	0	19	2
12.671	HARQ FD Txed	1267	0	1	2	1	0	16	2
12.671	DL DCI Rxed	1267	1	0	2	1	0	18	2
12.6715	HARQ FD Txed	1267	1	0	2	1	0	15	2
12.6715	DL DCI Rxed	1267	1	1	2	1	0	17	2
12.672	HARQ FD Txed	1267	1	1	2	1	0	19	2
12.672	DL DCI Rxed	1267	2	0	2	1	0	16	2
12.6725	HARQ FD Txed	1267	2	0	2	1	0	18	2
12.6725	DL DCI Rxed	1267	2	1	2	1	0	15	2
12.673	HARQ FD Txed	1267	2	1	2	1	0	17	2
12.673	DL DCI Rxed	1267	3	0	2	1	0	19	2
12.6735	HARQ FD Txed	1267	3	0	2	1	0	16	2
12.6735	DL DCI Rxed	1267	3	1	2	1	0	18	2
12.674	HARQ FD Txed	1267	3	1	2	1	0	15	2
12.674	DL DCI Rxed	1267	4	0	2	1	0	17	2
12.6745	HARQ FD Txed	1267	4	0	2	1	0	19	2
12.6745	DL DCI Rxed	1267	4	1	2	1	0	16	2
12.675	HARQ FD Txed	1267	4	1	2	1	0	18	2
12.675	DL DCI Rxed	1267	5	0	2	1	0	15	2
12.6755	HARQ FD Txed	1267	5	0	2	1	0	17	2
12.6755	DL DCI Rxed	1267	5	1	2	1	0	19	2
12.676	HARQ FD Txed	1267	5	1	2	1	0	16	2
12.676	DL DCI Rxed	1267	6	0	2	1	0	18	2
12.6765	HARQ FD Txed	1267	6	0	2	1	0	15	2
12.6765	DL DCI Rxed	1267	6	1	2	1	0	17	2
12.677	HARQ FD Txed	1267	6	1	2	1	0	19	2
12.677	DL DCI Rxed	1267	7	0	2	1	0	16	2
12.6775	HARQ FD Txed	1267	7	0	2	1	0	18	2
12.6775	DL DCI Rxed	1267	7	1	2	1	0	15	2
12.678	HARQ FD Txed	1267	7	1	2	1	0	17	2
12.678	DL DCI Rxed	1267	8	0	2	1	0	19	2
12.6785	HARQ FD Txed	1267	8	0	2	1	0	16	2
12.6785	DL DCI Rxed	1267	8	1	2	1	0	18	2
12.679	HARQ FD Txed	1267	8	1	2	1	0	15	2
12.679	DL DCI Rxed	1267	9	0	2	1	0	17	2
12.6795	HARQ FD Txed	1267	9	0	2	1	0	19	2
12.6795	DL DCI Rxed	1267	9	1	2	1	0	16	2
12.68	HARQ FD Txed	1267	9	1	2	1	0	18	2
12.68	DL DCI Rxed	1268	0	0	2	1	0	15	2
12.6805	HARQ FD Txed	1268	0	0	2	1	0	17	2
12.6805	DL DCI Rxed	1268	0	1	2	1	0	19	2
12.681	HARQ FD Txed	1268	0	1	2	1	0	16	2
12.681	DL DCI Rxed	1268	1	0	2	1	0	18	2
12.6815	HARQ FD Txed	1268	1	0	2	1	0	15	2
12.6815	DL DCI Rxed	1268	1	1	2	1	0	17	2
12.682	HARQ FD Txed	1268	1	1	2	1	0	19	2
12.682	DL DCI Rxed	1268	2	0	2	1	0	16	2
12.6825	HARQ FD Txed	1268	2	0	2	1	0	18	2
12.6825	DL DCI Rxed	1268	2	1	2	1	0	15	2
12.683	HARQ FD Txed	1268	2	1	2	1	0	17	2
12.683	DL DCI Rxed	1268	3	0	2	1	0	19	2
12.6835	HARQ FD Txed	1268	3	0	2	1	0	16	2
12.6835	DL DCI Rxed	1268	3	1	2	1	0	18	2
12.684	HARQ FD Txed	1268	3	1	2	1	0	15	2
12.684	DL DCI Rxed	1268	4	0	2	1	0	17	2
12.6845	HARQ FD Txed	1268	4	0	2	1	0	19	2
12.6845	DL DCI Rxed	1268	4	1	2	1	0	16	2
12.685	HARQ FD Txed	1268	4	1	2	1	0	18	2
12.685	DL DCI Rxed	1268	5	0	2	1	0	15	2
12.6855	HARQ FD Txed	1268	5	0	2	1	0	17	2
12.6855	DL DCI Rxed	1268	5	1	2	1	0	19	2
12.686	HARQ FD Txed	1268	5	1	2	1	0	16	2
12.686	DL DCI Rxed	1268	6	0	2	1	0	18	2
12.6865	HARQ FD Txed	1268	6	0	2	1	0	15	2
12.6865	DL DCI Rxed	1268	6	1	2	1	0	17	2
12.687	HARQ FD Txed	1268	6	1	2	1	0	19	2
12.687	DL DCI Rxed	1268	7	0	2	1	0	16	2
12.6875	HARQ FD Txed	1268	7	0	2	1	0	18	2
12.6875	DL DCI Rxed	1268	7	1	2	1	0	15	2
12.688	HARQ FD Txed	1268	7	1	2	1	0	17	2
12.688	DL DCI Rxed	1268	8	0	2	1	0	19	2
12.6885	HARQ FD Txed	1268	8	0	2	1	0	16	2
12.6885	DL DCI Rxed	1268	8	1	2	1	0	18	2
12.689	HARQ FD Txed	1268	8	1	2	1	0	15	2
12.689	DL DCI Rxed	1268	9	0	2	1	0	17	2
12.6895	HARQ FD Txed	1268	9	0	2	1	0	19	2
12.6895	DL DCI Rxed	1268	9	1	2	1	0	16	2
12.69	HARQ FD Txed	1268	9	1	2	1	0	18	2
12.69	DL DCI Rxed	1269	0	0	2	1	0	15	2
12.6905	HARQ FD Txed	1269	0	0	2	1	0	17	2
12.6905	DL DCI Rxed	1269	0	1	2	1	0	19	2
12.691	HARQ FD Txed	1269	0	1	2	1	0	16	2
12.691	DL DCI Rxed	1269	1	0	2	1	0	18	2
12.6915	HARQ FD Txed	1269	1	0	2	1	0	15	2
12.6915	DL DCI Rxed	1269	1	1	2	1	0	17	2
12.692	HARQ FD Txed	1269	1	1	2	1	0	19	2
12.692	DL DCI Rxed	1269	2	0	2	1	0	16	2
12.6925	HARQ FD Txed	1269	2	0	2	1	0	18	2
12.6925	DL DCI Rxed	1269	2	1	2	1	0	15	2
12.693	HARQ FD Txed	1269	2	1	2	1	0	17	2
12.693	DL DCI Rxed	1269	3	0	2	1	0	19	2
12.6935	HARQ FD Txed	1269	3	0	2	1	0	16	2
12.6935	DL DCI Rxed	1269	3	1	2	1	0	18	2
12.694	HARQ FD Txed	1269	3	1	2	1	0	15	2
12.694	DL DCI Rxed	1269	4	0	2	1	0	17	2
12.6945	HARQ FD Txed	1269	4	0	2	1	0	19	2
12.6945	DL DCI Rxed	1269	4	1	2	1	0	16	2
12.695	HARQ FD Txed	1269	4	1	2	1	0	18	2
12.695	DL DCI Rxed	1269	5	0	2	1	0	15	2
12.6955	HARQ FD Txed	1269	5	0	2	1	0	17	2
12.6955	DL DCI Rxed	1269	5	1	2	1	0	19	2
12.696	HARQ FD Txed	1269	5	1	2	1	0	16	2
12.696	DL DCI Rxed	1269	6	0	2	1	0	18	2
12.6965	HARQ FD Txed	1269	6	0	2	1	0	15	2
12.6965	DL DCI Rxed	1269	6	1	2	1	0	17	2
12.697	HARQ FD Txed	1269	6	1	2	1	0	19	2
12.697	DL DCI Rxed	1269	7	0	2	1	0	16	2
12.6975	HARQ FD Txed	1269	7	0	2	1	0	18	2
12.6975	DL DCI Rxed	1269	7	1	2	1	0	15	2
12.698	HARQ FD Txed	1269	7	1	2	1	0	17	2
12.698	DL DCI Rxed	1269	8	0	2	1	0	19	2
12.6985	HARQ FD Txed	1269	8	0	2	1	0	16	2
12.6985	DL DCI Rxed	1269	8	1	2	1	0	18	2
12.699	HARQ FD Txed	1269	8	1	2	1	0	15	2
12.699	DL DCI Rxed	1269	9	0	2	1	0	17	2
12.6995	HARQ FD Txed	1269	9	0	2	1	0	19	2
12.6995	DL DCI Rxed	1269	9	1	2	1	0	16	2
12.7	HARQ FD Txed	1269	9	1	2	1	0	18	2
12.7	DL DCI Rxed	1270	0	0	2	1	0	15	2
12.7005	HARQ FD Txed	1270	0	0	2	1	0	17	2
12.7005	DL DCI Rxed	1270	0	1	2	1	0	19	2
12.701	HARQ FD Txed	1270	0	1	2	1	0	16	2
12.701	DL DCI Rxed	1270	1	0	2	1	0	18	2
12.7015	HARQ FD Txed	1270	1	0	2	1	0	15	2
12.7015	DL DCI Rxed	1270	1	1	2	1	0	17	2
12.702	HARQ FD Txed	1270	1	1	2	1	0	19	2
12.702	DL DCI Rxed	1270	2	0	2	1	0	16	2
12.7025	HARQ FD Txed	1270	2	0	2	1	0	18	2
12.7025	DL DCI Rxed	1270	2	1	2	1	0	15	2
12.703	HARQ FD Txed	1270	2	1	2	1	0	17	2
12.703	DL DCI Rxed	1270	3	0	2	1	0	19	2
12.7035	HARQ FD Txed	1270	3	0	2	1	0	16	2
12.7035	DL DCI Rxed	1270	3	1	2	1	0	18	2
12.704	HARQ FD Txed	1270	3	1	2	1	0	15	2
12.704	DL DCI Rxed	1270	4	0	2	1	0	17	2
12.7045	HARQ FD Txed	1270	4	0	2	1	0	19	2
12.7045	DL DCI Rxed	1270	4	1	2	1	0	16	2
12.705	HARQ FD Txed	1270	4	1	2	1	0	18	2
12.705	DL DCI Rxed	1270	5	0	2	1	0	15	2
12.7055	HARQ FD Txed	1270	5	0	2	1	0	17	2
12.7055	DL DCI Rxed	1270	5	1	2	1	0	19	2
12.706	HARQ FD Txed	1270	5	1	2	1	0	16	2
12.706	DL DCI Rxed	1270	6	0	2	1	0	18	2
12.7065	HARQ FD Txed	1270	6	0	2	1	0	15	2
12.7065	DL DCI Rxed	1270	6	1	2	1	0	17	2
12.707	HARQ FD Txed	1270	6	1	2	1	0	19	2
12.707	DL DCI Rxed	1270	7	0	2	1	0	16	2
12.7075	HARQ FD Txed	1270	7	0	2	1	0	18	2
12.7075	DL DCI Rxed	1270	7	1	2	1	0	15	2
12.708	HARQ FD Txed	1270	7	1	2	1	0	17	2
12.708	DL DCI Rxed	1270	8	0	2	1	0	19	2
12.7085	HARQ FD Txed	1270	8	0	2	1	0	16	2
12.7085	DL DCI Rxed	1270	8	1	2	1	0	18	2
12.709	HARQ FD Txed	1270	8	1	2	1	0	15	2
12.709	DL DCI Rxed	1270	9	0	2	1	0	17	2
12.7095	HARQ FD Txed	1270	9	0	2	1	0	19	2
12.7095	DL DCI Rxed	1270	9	1	2	1	0	16	2
12.71	HARQ FD Txed	1270	9	1	2	1	0	18	2
12.71	DL DCI Rxed	1271	0	0	2	1	0	15	2
12.7105	HARQ FD Txed	1271	0	0	2	1	0	17	2
12.7105	DL DCI Rxed	1271	0	1	2	1	0	19	2
12.711	HARQ FD Txed	1271	0	1	2	1	0	16	2
12.711	DL DCI Rxed	1271	1	0	2	1	0	18	2
12.7115	HARQ FD Txed	1271	1	0	2	1	0	15	2
12.7115	DL DCI Rxed	1271	1	1	2	1	0	17	2
12.712	HARQ FD Txed	1271	1	1	2	1	0	19	2
12.712	DL DCI Rxed	1271	2	0	2	1	0	16	2
12.7125	HARQ FD Txed	1271	2	0	2	1	0	18	2
12.7125	DL DCI Rxed	1271	2	1	2	1	0	15	2
12.713	HARQ FD Txed	1271	2	1	2	1	0	17	2
12.713	DL DCI Rxed	1271	3	0	2	1	0	19	2
12.7135	HARQ FD Txed	1271	3	0	2	1	0	16	2
12.7135	DL DCI Rxed	1271	3	1	2	1	0	18	2
12.714	HARQ FD Txed	1271	3	1	2	1	0	15	2
12.714	DL DCI Rxed	1271	4	0	2	1	0	17	2
12.7145	HARQ FD Txed	1271	4	0	2	1	0	19	2
12.7145	DL DCI Rxed	1271	4	1	2	1	0	16	2
12.715	HARQ FD Txed	1271	4	1	2	1	0	18	2
12.715	DL DCI Rxed	1271	5	0	2	1	0	15	2
12.7155	HARQ FD Txed	1271	5	0	2	1	0	17	2
12.7155	DL DCI Rxed	1271	5	1	2	1	0	19	2
12.716	HARQ FD Txed	1271	5	1	2	1	0	16	2
12.716	DL DCI Rxed	1271	6	0	2	1	0	18	2
12.7165	HARQ FD Txed	1271	6	0	2	1	0	15	2
12.7165	DL DCI Rxed	1271	6	1	2	1	0	17	2
12.717	HARQ FD Txed	1271	6	1	2	1	0	19	2
12.717	DL DCI Rxed	1271	7	0	2	1	0	16	2
12.7175	HARQ FD Txed	1271	7	0	2	1	0	18	2
12.7175	DL DCI Rxed	1271	7	1	2	1	0	15	2
12.718	HARQ FD Txed	1271	7	1	2	1	0	17	2
12.718	DL DCI Rxed	1271	8	0	2	1	0	19	2
12.7185	HARQ FD Txed	1271	8	0	2	1	0	16	2
12.7185	DL DCI Rxed	1271	8	1	2	1	0	18	2
12.719	HARQ FD Txed	1271	8	1	2	1	0	15	2
12.719	DL DCI Rxed	1271	9	0	2	1	0	17	2
12.7195	HARQ FD Txed	1271	9	0	2	1	0	19	2
12.7195	DL DCI Rxed	1271	9	1	2	1	0	16	2
12.72	HARQ FD Txed	1271	9	1	2	1	0	18	2
12.72	DL DCI Rxed	1272	0	0	2	1	0	15	2
12.7205	HARQ FD Txed	1272	0	0	2	1	0	17	2
12.7205	DL DCI Rxed	1272	0	1	2	1	0	19	2
12.721	HARQ FD Txed	1272	0	1	2	1	0	16	2
12.721	DL DCI Rxed	1272	1	0	2	1	0	18	2
12.7215	HARQ FD Txed	1272	1	0	2	1	0	15	2
12.7215	DL DCI Rxed	1272	1	1	2	1	0	17	2
12.722	HARQ FD Txed	1272	1	1	2	1	0	19	2
12.722	DL DCI Rxed	1272	2	0	2	1	0	16	2
12.7225	HARQ FD Txed	1272	2	0	2	1	0	18	2
12.7225	DL DCI Rxed	1272	2	1	2	1	0	15	2
12.723	HARQ FD Txed	1272	2	1	2	1	0	17	2
12.723	DL DCI Rxed	1272	3	0	2	1	0	19	2
12.7235	HARQ FD Txed	1272	3	0	2	1	0	16	2
12.7235	DL DCI Rxed	1272	3	1	2	1	0	18	2
12.724	HARQ FD Txed	1272	3	1	2	1	0	15	2
12.724	DL DCI Rxed	1272	4	0	2	1	0	17	2
12.7245	HARQ FD Txed	1272	4	0	2	1	0	19	2
12.7245	DL DCI Rxed	1272	4	1	2	1	0	16	2
12.725	HARQ FD Txed	1272	4	1	2	1	0	18	2
12.725	DL DCI Rxed	1272	5	0	2	1	0	15	2
12.7255	HARQ FD Txed	1272	5	0	2	1	0	17	2
12.7255	DL DCI Rxed	1272	5	1	2	1	0	19	2
12.726	HARQ FD Txed	1272	5	1	2	1	0	16	2
12.726	DL DCI Rxed	1272	6	0	2	1	0	18	2
12.7265	HARQ FD Txed	1272	6	0	2	1	0	15	2
12.7265	DL DCI Rxed	1272	6	1	2	1	0	17	2
12.727	HARQ FD Txed	1272	6	1	2	1	0	19	2
12.727	DL DCI Rxed	1272	7	0	2	1	0	16	2
12.7275	HARQ FD Txed	1272	7	0	2	1	0	18	2
12.7275	DL DCI Rxed	1272	7	1	2	1	0	15	2
12.728	HARQ FD Txed	1272	7	1	2	1	0	17	2
12.728	DL DCI Rxed	1272	8	0	2	1	0	19	2
12.7285	HARQ FD Txed	1272	8	0	2	1	0	16	2
12.7285	DL DCI Rxed	1272	8	1	2	1	0	18	2
12.729	HARQ FD Txed	1272	8	1	2	1	0	15	2
12.729	DL DCI Rxed	1272	9	0	2	1	0	17	2
12.7295	HARQ FD Txed	1272	9	0	2	1	0	19	2
12.7295	DL DCI Rxed	1272	9	1	2	1	0	16	2
12.73	HARQ FD Txed	1272	9	1	2	1	0	18	2
12.73	DL DCI Rxed	1273	0	0	2	1	0	15	2
12.7305	HARQ FD Txed	1273	0	0	2	1	0	17	2
12.7305	DL DCI Rxed	1273	0	1	2	1	0	19	2
12.731	HARQ FD Txed	1273	0	1	2	1	0	16	2
12.731	DL DCI Rxed	1273	1	0	2	1	0	18	2
12.7315	HARQ FD Txed	1273	1	0	2	1	0	15	2
12.7315	DL DCI Rxed	1273	1	1	2	1	0	17	2
12.732	HARQ FD Txed	1273	1	1	2	1	0	19	2
12.732	DL DCI Rxed	1273	2	0	2	1	0	16	2
12.7325	HARQ FD Txed	1273	2	0	2	1	0	18	2
12.7325	DL DCI Rxed	1273	2	1	2	1	0	15	2
12.733	HARQ FD Txed	1273	2	1	2	1	0	17	2
12.733	DL DCI Rxed	1273	3	0	2	1	0	19	2
12.7335	HARQ FD Txed	1273	3	0	2	1	0	16	2
12.7335	DL DCI Rxed	1273	3	1	2	1	0	18	2
12.734	HARQ FD Txed	1273	3	1	2	1	0	15	2
12.734	DL DCI Rxed	1273	4	0	2	1	0	17	2
12.7345	HARQ FD Txed	1273	4	0	2	1	0	19	2
12.7345	DL DCI Rxed	1273	4	1	2	1	0	16	2
12.735	HARQ FD Txed	1273	4	1	2	1	0	18	2
12.735	DL DCI Rxed	1273	5	0	2	1	0	15	2
12.7355	HARQ FD Txed	1273	5	0	2	1	0	17	2
12.7355	DL DCI Rxed	1273	5	1	2	1	0	19	2
12.736	HARQ FD Txed	1273	5	1	2	1	0	16	2
12.736	DL DCI Rxed	1273	6	0	2	1	0	18	2
12.7365	HARQ FD Txed	1273	6	0	2	1	0	15	2
12.7365	DL DCI Rxed	1273	6	1	2	1	0	17	2
12.737	HARQ FD Txed	1273	6	1	2	1	0	19	2
12.737	DL DCI Rxed	1273	7	0	2	1	0	16	2
12.7375	HARQ FD Txed	1273	7	0	2	1	0	18	2
12.7375	DL DCI Rxed	1273	7	1	2	1	0	15	2
12.738	HARQ FD Txed	1273	7	1	2	1	0	17	2
12.738	DL DCI Rxed	1273	8	0	2	1	0	19	2
12.7385	HARQ FD Txed	1273	8	0	2	1	0	16	2
12.7385	DL DCI Rxed	1273	8	1	2	1	0	18	2
12.739	HARQ FD Txed	1273	8	1	2	1	0	15	2
12.739	DL DCI Rxed	1273	9	0	2	1	0	17	2
12.7395	HARQ FD Txed	1273	9	0	2	1	0	19	2
12.7395	DL DCI Rxed	1273	9	1	2	1	0	16	2
12.74	HARQ FD Txed	1273	9	1	2	1	0	18	2
12.74	DL DCI Rxed	1274	0	0	2	1	0	15	2
12.7405	HARQ FD Txed	1274	0	0	2	1	0	17	2
12.7405	DL DCI Rxed	1274	0	1	2	1	0	19	2
12.741	HARQ FD Txed	1274	0	1	2	1	0	16	2
12.741	DL DCI Rxed	1274	1	0	2	1	0	18	2
12.7415	HARQ FD Txed	1274	1	0	2	1	0	15	2
12.7415	DL DCI Rxed	1274	1	1	2	1	0	17	2
12.742	HARQ FD Txed	1274	1	1	2	1	0	19	2
12.742	DL DCI Rxed	1274	2	0	2	1	0	16	2
12.7425	HARQ FD Txed	1274	2	0	2	1	0	18	2
12.7425	DL DCI Rxed	1274	2	1	2	1	0	15	2
12.743	HARQ FD Txed	1274	2	1	2	1	0	17	2
12.743	DL DCI Rxed	1274	3	0	2	1	0	19	2
12.7435	HARQ FD Txed	1274	3	0	2	1	0	16	2
12.7435	DL DCI Rxed	1274	3	1	2	1	0	18	2
12.744	HARQ FD Txed	1274	3	1	2	1	0	15	2
12.744	DL DCI Rxed	1274	4	0	2	1	0	17	2
12.7445	HARQ FD Txed	1274	4	0	2	1	0	19	2
12.7445	DL DCI Rxed	1274	4	1	2	1	0	16	2
12.745	HARQ FD Txed	1274	4	1	2	1	0	18	2
12.745	DL DCI Rxed	1274	5	0	2	1	0	15	2
12.7455	HARQ FD Txed	1274	5	0	2	1	0	17	2
12.7455	DL DCI Rxed	1274	5	1	2	1	0	19	2
12.746	HARQ FD Txed	1274	5	1	2	1	0	16	2
12.746	DL DCI Rxed	1274	6	0	2	1	0	18	2
12.7465	HARQ FD Txed	1274	6	0	2	1	0	15	2
12.7465	DL DCI Rxed	1274	6	1	2	1	0	17	2
12.747	HARQ FD Txed	1274	6	1	2	1	0	19	2
12.747	DL DCI Rxed	1274	7	0	2	1	0	16	2
12.7475	HARQ FD Txed	1274	7	0	2	1	0	18	2
12.7475	DL DCI Rxed	1274	7	1	2	1	0	15	2
12.748	HARQ FD Txed	1274	7	1	2	1	0	17	2
12.748	DL DCI Rxed	1274	8	0	2	1	0	19	2
12.7485	HARQ FD Txed	1274	8	0	2	1	0	16	2
12.7485	DL DCI Rxed	1274	8	1	2	1	0	18	2
12.749	HARQ FD Txed	1274	8	1	2	1	0	15	2
12.749	DL DCI Rxed	1274	9	0	2	1	0	17	2
12.7495	HARQ FD Txed	1274	9	0	2	1	0	19	2
12.7495	DL DCI Rxed	1274	9	1	2	1	0	16	2
12.75	HARQ FD Txed	1274	9	1	2	1	0	18	2
12.75	DL DCI Rxed	1275	0	0	2	1	0	15	2
12.7505	HARQ FD Txed	1275	0	0	2	1	0	17	2
12.7505	DL DCI Rxed	1275	0	1	2	1	0	19	2
12.751	HARQ FD Txed	1275	0	1	2	1	0	16	2
12.751	DL DCI Rxed	1275	1	0	2	1	0	18	2
12.7515	HARQ FD Txed	1275	1	0	2	1	0	15	2
12.7515	DL DCI Rxed	1275	1	1	2	1	0	17	2
12.752	HARQ FD Txed	1275	1	1	2	1	0	19	2
12.752	DL DCI Rxed	1275	2	0	2	1	0	16	2
12.7525	HARQ FD Txed	1275	2	0	2	1	0	18	2
12.7525	DL DCI Rxed	1275	2	1	2	1	0	15	2
12.753	HARQ FD Txed	1275	2	1	2	1	0	17	2
12.753	DL DCI Rxed	1275	3	0	2	1	0	19	2
12.7535	HARQ FD Txed	1275	3	0	2	1	0	16	2
12.7535	DL DCI Rxed	1275	3	1	2	1	0	18	2
12.754	HARQ FD Txed	1275	3	1	2	1	0	15	2
12.754	DL DCI Rxed	1275	4	0	2	1	0	17	2
12.7545	HARQ FD Txed	1275	4	0	2	1	0	19	2
12.7545	DL DCI Rxed	1275	4	1	2	1	0	16	2
12.755	HARQ FD Txed	1275	4	1	2	1	0	18	2
12.755	DL DCI Rxed	1275	5	0	2	1	0	15	2
12.7555	HARQ FD Txed	1275	5	0	2	1	0	17	2
12.7555	DL DCI Rxed	1275	5	1	2	1	0	19	2
12.756	HARQ FD Txed	1275	5	1	2	1	0	16	2
12.756	DL DCI Rxed	1275	6	0	2	1	0	18	2
12.7565	HARQ FD Txed	1275	6	0	2	1	0	15	2
12.7565	DL DCI Rxed	1275	6	1	2	1	0	17	2
12.757	HARQ FD Txed	1275	6	1	2	1	0	19	2
12.757	DL DCI Rxed	1275	7	0	2	1	0	16	2
12.7575	HARQ FD Txed	1275	7	0	2	1	0	18	2
12.7575	DL DCI Rxed	1275	7	1	2	1	0	15	2
12.758	HARQ FD Txed	1275	7	1	2	1	0	17	2
12.758	DL DCI Rxed	1275	8	0	2	1	0	19	2
12.7585	HARQ FD Txed	1275	8	0	2	1	0	16	2
12.7585	DL DCI Rxed	1275	8	1	2	1	0	18	2
12.759	HARQ FD Txed	1275	8	1	2	1	0	15	2
12.759	DL DCI Rxed	1275	9	0	2	1	0	17	2
12.7595	HARQ FD Txed	1275	9	0	2	1	0	19	2
12.7595	DL DCI Rxed	1275	9	1	2	1	0	16	2
12.76	HARQ FD Txed	1275	9	1	2	1	0	18	2
12.76	DL DCI Rxed	1276	0	0	2	1	0	15	2
12.7605	HARQ FD Txed	1276	0	0	2	1	0	17	2
12.7605	DL DCI Rxed	1276	0	1	2	1	0	19	2
12.761	HARQ FD Txed	1276	0	1	2	1	0	16	2
12.761	DL DCI Rxed	1276	1	0	2	1	0	18	2
12.7615	HARQ FD Txed	1276	1	0	2	1	0	15	2
12.7615	DL DCI Rxed	1276	1	1	2	1	0	17	2
12.762	HARQ FD Txed	1276	1	1	2	1	0	19	2
12.762	DL DCI Rxed	1276	2	0	2	1	0	16	2
12.7625	HARQ FD Txed	1276	2	0	2	1	0	18	2
12.7625	DL DCI Rxed	1276	2	1	2	1	0	15	2
12.763	HARQ FD Txed	1276	2	1	2	1	0	17	2
12.763	DL DCI Rxed	1276	3	0	2	1	0	19	2
12.7635	HARQ FD Txed	1276	3	0	2	1	0	16	2
12.7635	DL DCI Rxed	1276	3	1	2	1	0	18	2
12.764	HARQ FD Txed	1276	3	1	2	1	0	15	2
12.764	DL DCI Rxed	1276	4	0	2	1	0	17	2
12.7645	HARQ FD Txed	1276	4	0	2	1	0	19	2
12.7645	DL DCI Rxed	1276	4	1	2	1	0	16	2
